card_id,kiosk_name,dormant_proba,risk_level,top_category,trigger,message,bonus_sums,send_day,channel
CARD-12210,REGION-004,0.33,MEDIUM,Онлайн оплаты,cashback_online,Кэшбэк 4% на онлайн-оплаты — совершайте покупки онлайн!,200,7,in-app
CARD-07963,REGION-042,0.33,MEDIUM,Онлайн оплаты,cashback_online,Кэшбэк 4% на онлайн-оплаты — совершайте покупки онлайн!,200,7,in-app
CARD-12239,REGION-003,0.33,MEDIUM,Перевод внутри страны - пополнение,transfer_bonus,Бонус 1% на входящие переводы — получайте выгоду!,100,7,in-app
CARD-00059,REGION-074,0.33,MEDIUM,Онлайн оплаты,cashback_online,Кэшбэк 4% на онлайн-оплаты — совершайте покупки онлайн!,200,7,in-app
CARD-12473,REGION-004,0.33,MEDIUM,Онлайн оплаты,cashback_online,Кэшбэк 4% на онлайн-оплаты — совершайте покупки онлайн!,200,7,in-app
CARD-00063,REGION-032,0.33,MEDIUM,Онлайн оплаты,cashback_online,Кэшбэк 4% на онлайн-оплаты — совершайте покупки онлайн!,200,7,in-app
CARD-09342,REGION-002,0.33,MEDIUM,Перевод внутри страны - пополнение,transfer_bonus,Бонус 1% на входящие переводы — получайте выгоду!,100,7,in-app
CARD-17331,REGION-006,0.33,MEDIUM,Онлайн оплаты,cashback_online,Кэшбэк 4% на онлайн-оплаты — совершайте покупки онлайн!,200,7,in-app
CARD-01923,REGION-057,0.33,MEDIUM,Оффлайн оплаты,cashback_offline,Кэшбэк 3% на оплаты в магазинах — платите картой!,150,7,in-app
CARD-04870,REGION-011,0.33,MEDIUM,Оффлайн оплаты,cashback_offline,Кэшбэк 3% на оплаты в магазинах — платите картой!,150,7,in-app
CARD-14299,REGION-069,0.33,MEDIUM,Онлайн оплаты,cashback_online,Кэшбэк 4% на онлайн-оплаты — совершайте покупки онлайн!,200,7,in-app
CARD-11388,REGION-046,0.33,MEDIUM,Перевод внутри страны - пополнение,transfer_bonus,Бонус 1% на входящие переводы — получайте выгоду!,100,7,in-app
CARD-01875,REGION-032,0.33,MEDIUM,Онлайн оплаты,cashback_online,Кэшбэк 4% на онлайн-оплаты — совершайте покупки онлайн!,200,7,in-app
CARD-11535,REGION-027,0.33,MEDIUM,Перевод внутри страны - пополнение,transfer_bonus,Бонус 1% на входящие переводы — получайте выгоду!,100,7,in-app
CARD-06273,REGION-067,0.33,MEDIUM,Онлайн оплаты,cashback_online,Кэшбэк 4% на онлайн-оплаты — совершайте покупки онлайн!,200,7,in-app
CARD-08409,REGION-019,0.33,MEDIUM,Онлайн оплаты,cashback_online,Кэшбэк 4% на онлайн-оплаты — совершайте покупки онлайн!,200,7,in-app
CARD-14352,REGION-019,0.33,MEDIUM,Оффлайн оплаты,cashback_offline,Кэшбэк 3% на оплаты в магазинах — платите картой!,150,7,in-app
CARD-12133,REGION-055,0.33,MEDIUM,Онлайн оплаты,cashback_online,Кэшбэк 4% на онлайн-оплаты — совершайте покупки онлайн!,200,7,in-app
CARD-01564,REGION-069,0.33,MEDIUM,Перевод внутри страны - пополнение,transfer_bonus,Бонус 1% на входящие переводы — получайте выгоду!,100,7,in-app
CARD-11554,REGION-074,0.33,MEDIUM,Перевод внутри страны - пополнение,transfer_bonus,Бонус 1% на входящие переводы — получайте выгоду!,100,7,in-app
CARD-08526,REGION-072,0.33,MEDIUM,Онлайн оплаты,cashback_online,Кэшбэк 4% на онлайн-оплаты — совершайте покупки онлайн!,200,7,in-app
CARD-12880,REGION-047,0.33,MEDIUM,Онлайн оплаты,cashback_online,Кэшбэк 4% на онлайн-оплаты — совершайте покупки онлайн!,200,7,in-app
CARD-00172,REGION-035,0.33,MEDIUM,Оффлайн оплаты,cashback_offline,Кэшбэк 3% на оплаты в магазинах — платите картой!,150,7,in-app
CARD-12939,REGION-004,0.33,MEDIUM,Онлайн оплаты,cashback_online,Кэшбэк 4% на онлайн-оплаты — совершайте покупки онлайн!,200,7,in-app
CARD-09308,REGION-053,0.33,MEDIUM,Оффлайн оплаты,cashback_offline,Кэшбэк 3% на оплаты в магазинах — платите картой!,150,7,in-app
CARD-04702,REGION-051,0.33,MEDIUM,Онлайн оплаты,cashback_online,Кэшбэк 4% на онлайн-оплаты — совершайте покупки онлайн!,200,7,in-app
CARD-08127,REGION-058,0.33,MEDIUM,Онлайн оплаты,cashback_online,Кэшбэк 4% на онлайн-оплаты — совершайте покупки онлайн!,200,7,in-app
CARD-06556,REGION-036,0.33,MEDIUM,Онлайн оплаты,cashback_online,Кэшбэк 4% на онлайн-оплаты — совершайте покупки онлайн!,200,7,in-app
CARD-03673,REGION-066,0.33,MEDIUM,Онлайн оплаты,cashback_online,Кэшбэк 4% на онлайн-оплаты — совершайте покупки онлайн!,200,7,in-app
CARD-11737,REGION-036,0.33,MEDIUM,Онлайн оплаты,cashback_online,Кэшбэк 4% на онлайн-оплаты — совершайте покупки онлайн!,200,7,in-app
CARD-08546,REGION-003,0.33,MEDIUM,Оффлайн оплаты,cashback_offline,Кэшбэк 3% на оплаты в магазинах — платите картой!,150,7,in-app
CARD-12565,REGION-007,0.33,MEDIUM,Онлайн оплаты,cashback_online,Кэшбэк 4% на онлайн-оплаты — совершайте покупки онлайн!,200,7,in-app
CARD-00193,REGION-050,0.33,MEDIUM,Онлайн оплаты,cashback_online,Кэшбэк 4% на онлайн-оплаты — совершайте покупки онлайн!,200,7,in-app
CARD-11743,REGION-027,0.33,MEDIUM,Оффлайн оплаты,cashback_offline,Кэшбэк 3% на оплаты в магазинах — платите картой!,150,7,in-app
CARD-01658,REGION-075,0.33,MEDIUM,Онлайн оплаты,cashback_online,Кэшбэк 4% на онлайн-оплаты — совершайте покупки онлайн!,200,7,in-app
CARD-09638,REGION-003,0.33,MEDIUM,Онлайн оплаты,cashback_online,Кэшбэк 4% на онлайн-оплаты — совершайте покупки онлайн!,200,7,in-app
CARD-17129,REGION-067,0.33,MEDIUM,Онлайн оплаты,cashback_online,Кэшбэк 4% на онлайн-оплаты — совершайте покупки онлайн!,200,7,in-app
CARD-15911,REGION-028,0.33,MEDIUM,Онлайн оплаты,cashback_online,Кэшбэк 4% на онлайн-оплаты — совершайте покупки онлайн!,200,7,in-app
CARD-05353,REGION-009,0.33,MEDIUM,Перевод внутри страны - пополнение,transfer_bonus,Бонус 1% на входящие переводы — получайте выгоду!,100,7,in-app
CARD-11229,REGION-032,0.33,MEDIUM,Оффлайн оплаты,cashback_offline,Кэшбэк 3% на оплаты в магазинах — платите картой!,150,7,in-app
CARD-14246,REGION-017,0.299,LOW,Онлайн оплаты,cashback_online,Кэшбэк 4% на онлайн-оплаты — совершайте покупки онлайн!,200,14,in-app
CARD-04502,REGION-059,0.299,LOW,Оффлайн оплаты,cashback_offline,Кэшбэк 3% на оплаты в магазинах — платите картой!,150,14,in-app
CARD-07428,REGION-034,0.299,LOW,Перевод внутри страны - пополнение,transfer_bonus,Бонус 1% на входящие переводы — получайте выгоду!,100,14,in-app
CARD-15101,REGION-037,0.299,LOW,Онлайн оплаты,cashback_online,Кэшбэк 4% на онлайн-оплаты — совершайте покупки онлайн!,200,14,in-app
CARD-02376,REGION-057,0.299,LOW,Оффлайн оплаты,cashback_offline,Кэшбэк 3% на оплаты в магазинах — платите картой!,150,14,in-app
CARD-05457,REGION-045,0.299,LOW,Онлайн оплаты,cashback_online,Кэшбэк 4% на онлайн-оплаты — совершайте покупки онлайн!,200,14,in-app
CARD-04743,REGION-019,0.299,LOW,Перевод внутри страны - пополнение,transfer_bonus,Бонус 1% на входящие переводы — получайте выгоду!,100,14,in-app
CARD-11042,REGION-071,0.299,LOW,Перевод внутри страны - пополнение,transfer_bonus,Бонус 1% на входящие переводы — получайте выгоду!,100,14,in-app
CARD-07433,REGION-005,0.299,LOW,Перевод внутри страны - пополнение,transfer_bonus,Бонус 1% на входящие переводы — получайте выгоду!,100,14,in-app
CARD-00408,REGION-045,0.299,LOW,Онлайн оплаты,cashback_online,Кэшбэк 4% на онлайн-оплаты — совершайте покупки онлайн!,200,14,in-app
CARD-12918,REGION-023,0.299,LOW,Оффлайн оплаты,cashback_offline,Кэшбэк 3% на оплаты в магазинах — платите картой!,150,14,in-app
CARD-11166,REGION-002,0.299,LOW,Перевод внутри страны - списание,transfer_bonus,Бонус 1% на переводы другим — отправляйте с выгодой!,100,14,in-app
CARD-13822,REGION-063,0.299,LOW,Перевод внутри страны - пополнение,transfer_bonus,Бонус 1% на входящие переводы — получайте выгоду!,100,14,in-app
CARD-09440,REGION-049,0.299,LOW,Онлайн оплаты,cashback_online,Кэшбэк 4% на онлайн-оплаты — совершайте покупки онлайн!,200,14,in-app
CARD-17150,REGION-074,0.299,LOW,Онлайн оплаты,cashback_online,Кэшбэк 4% на онлайн-оплаты — совершайте покупки онлайн!,200,14,in-app
CARD-17355,REGION-009,0.299,LOW,Оффлайн оплаты,cashback_offline,Кэшбэк 3% на оплаты в магазинах — платите картой!,150,14,in-app
CARD-01878,REGION-036,0.299,LOW,Онлайн оплаты,cashback_online,Кэшбэк 4% на онлайн-оплаты — совершайте покупки онлайн!,200,14,in-app
CARD-10857,REGION-003,0.299,LOW,Онлайн оплаты,cashback_online,Кэшбэк 4% на онлайн-оплаты — совершайте покупки онлайн!,200,14,in-app
CARD-06038,REGION-055,0.299,LOW,Оффлайн оплаты,cashback_offline,Кэшбэк 3% на оплаты в магазинах — платите картой!,150,14,in-app
CARD-12916,REGION-033,0.299,LOW,Онлайн оплаты,cashback_online,Кэшбэк 4% на онлайн-оплаты — совершайте покупки онлайн!,200,14,in-app
